station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,add,lon,lat,open_ymd,close_ymd,e_status,e_sort
9991001,1191809,有田,,,99910,41,844-0000,,129.881787,33.183779,0000-00-00,0000-00-00,0,9991001
9991002,9991002,三代橋,,,99910,41,844-0027,,129.866336,33.188949,0000-00-00,0000-00-00,0,9991002
9991003,9991003,黒川,,,99910,41,849-4165,,129.85542,33.195093,0000-00-00,0000-00-00,0,9991003
9991004,9991004,蔵宿,,,99910,41,849-4164,,129.850559,33.201898,0000-00-00,0000-00-00,0,9991004
9991005,9991005,西有田,,,99910,41,849-4153,,129.8502,33.208839,0000-00-00,0000-00-00,0,9991005
9991006,9991006,大木,,,99910,41,849-4154,,129.850119,33.221615,0000-00-00,0000-00-00,0,9991006
9991007,9991007,山谷,,,99910,41,849-4143,,129.849353,33.2293,0000-00-00,0000-00-00,0,9991007
9991008,9991008,夫婦石,,,99910,41,849-4141,,129.850502,33.236927,0000-00-00,0000-00-00,0,9991008
9991009,9991009,金武,,,99910,41,848-0033,,129.854519,33.251856,0000-00-00,0000-00-00,0,9991009
9991010,9991010,川東,,,99910,41,848-0032,,129.863812,33.267329,0000-00-00,0000-00-00,0,9991010
9991011,1192014,伊万里,,,99910,41,848-0041,,129.876344,33.271862,0000-00-00,0000-00-00,0,9991011
9991101,1192014,伊万里,,,99911,41,848-0041,,129.876344,33.271862,0000-00-00,0000-00-00,0,9991101
9991102,9991102,東山代,,,99911,41,849-4271,,129.846041,33.277964,0000-00-00,0000-00-00,0,9991102
9991103,9991103,里,,,99911,41,848-0000,,129.835906,33.284513,0000-00-00,0000-00-00,0,9991103
9991104,9991104,楠久,,,99911,41,849-4252,,129.826696,33.291426,0000-00-00,0000-00-00,0,9991104
9991105,9991105,鳴石,,,99911,41,849-4253,,129.816699,33.299447,0000-00-00,0000-00-00,0,9991105
9991106,9991106,久原,,,99911,41,849-4256,,129.811763,33.313973,0000-00-00,0000-00-00,0,9991106
9991107,9991107,波瀬,,,99911,41,849-4256,,129.807296,33.323013,0000-00-00,0000-00-00,0,9991107
9991108,9991108,浦ノ崎,,,99911,41,849-4261,,129.792524,33.335287,0000-00-00,0000-00-00,0,9991108
9991109,9991109,福島口,,,99911,41,849-4261,,129.790271,33.338083,0000-00-00,0000-00-00,0,9991109
9991110,9991110,今福,,,99911,42,859-4522,,129.771909,33.348357,0000-00-00,0000-00-00,0,9991110
9991111,9991111,鷹島口,,,99911,42,859-4527,,129.761685,33.353784,0000-00-00,0000-00-00,0,9991111
9991112,9991112,前浜,,,99911,42,859-4531,,129.736192,33.358819,0000-00-00,0000-00-00,0,9991112
9991113,9991113,調川,,,99911,42,859-4536,,129.727507,33.352223,0000-00-00,0000-00-00,0,9991113
9991114,9991114,松浦,,,99911,42,859-4501,,129.707906,33.344273,0000-00-00,0000-00-00,0,9991114
9991115,9991115,松浦発電所前,,,99911,42,859-4506,,129.68607,33.347361,0000-00-00,0000-00-00,0,9991115
9991116,9991116,御厨,,,99911,42,859-4752,,129.662502,33.365947,0000-00-00,0000-00-00,0,9991116
9991117,9991117,西木場,,,99911,42,859-4765,,129.638657,33.355798,0000-00-00,0000-00-00,0,9991117
9991118,9991118,東田平,,,99911,42,859-4803,,129.623147,33.357706,0000-00-00,0000-00-00,0,9991118
9991119,9991119,中田平,,,99911,42,859-4806,,129.61104,33.355647,0000-00-00,0000-00-00,0,9991119
9991120,9991120,たびら平戸口,,,99911,42,859-4825,,129.582595,33.362532,0000-00-00,0000-00-00,0,9991120
9991121,9991121,西田平,,,99911,42,859-4823,,129.590475,33.34514,0000-00-00,0000-00-00,0,9991121
9991122,9991122,すえたちばな,,,99911,42,859-6104,,129.613788,33.316738,0000-00-00,0000-00-00,0,9991122
9991123,9991123,江迎鹿町,,,99911,42,859-6143,,129.627081,33.306809,0000-00-00,0000-00-00,0,9991123
9991124,9991124,高岩,,,99911,42,859-6124,,129.63723,33.297507,0000-00-00,0000-00-00,0,9991124
9991125,9991125,いのつき,,,99911,42,859-6133,,129.667286,33.282623,0000-00-00,0000-00-00,0,9991125
9991126,9991126,潜竜ヶ滝,,,99911,42,859-6134,,129.683509,33.280808,0000-00-00,0000-00-00,0,9991126
9991127,9991127,吉井,,,99911,42,859-6325,,129.685271,33.266395,0000-00-00,0000-00-00,0,9991127
9991128,9991128,神田,,,99911,42,857-0335,,129.671059,33.261198,0000-00-00,0000-00-00,0,9991128
9991129,9991129,清峰高校前,,,99911,42,857-0333,,129.656536,33.247775,0000-00-00,0000-00-00,0,9991129
9991130,9991130,佐々,,,99911,42,857-0311,,129.646859,33.236701,0000-00-00,0000-00-00,0,9991130
9991131,9991131,小浦,,,99911,42,857-0361,,129.641643,33.222005,0000-00-00,0000-00-00,0,9991131
9991132,9991132,真申,,,99911,42,858-0908,,129.65146,33.206498,0000-00-00,0000-00-00,0,9991132
9991133,9991133,棚方,,,99911,42,858-0907,,129.651796,33.201565,0000-00-00,0000-00-00,0,9991133
9991134,9991134,相浦,,,99911,42,858-0918,,129.65714,33.192577,0000-00-00,0000-00-00,0,9991134
9991135,9991135,大学,,,99911,42,858-0914,,129.667187,33.189461,0000-00-00,0000-00-00,0,9991135
9991136,9991136,上相浦,,,99911,42,858-0916,,129.670453,33.195205,0000-00-00,0000-00-00,0,9991136
9991137,9991137,本山,,,99911,42,858-0905,,129.682099,33.207029,0000-00-00,0000-00-00,0,9991137
9991138,9991138,中里,,,99911,42,858-0904,,129.687448,33.20821,0000-00-00,0000-00-00,0,9991138
9991139,9991139,皆瀬,,,99911,42,857-0144,,129.701741,33.213348,0000-00-00,0000-00-00,0,9991139
9991140,9991140,野中,,,99911,42,857-0142,,129.708527,33.211712,0000-00-00,0000-00-00,0,9991140
9991141,9991141,左石,,,99911,42,857-0136,,129.721992,33.208896,0000-00-00,0000-00-00,0,9991141
9991142,9991142,泉福寺,,,99911,42,857-0134,,129.727028,33.205816,0000-00-00,0000-00-00,0,9991142
9991143,9991143,山の田,,,99911,42,857-0011,,129.722898,33.196575,0000-00-00,0000-00-00,0,9991143
9991144,9991144,北佐世保,,,99911,42,857-0016,,129.720446,33.18717,0000-00-00,0000-00-00,0,9991144
9991145,9991145,中佐世保,,,99911,42,857-0806,,129.722668,33.172297,0000-00-00,0000-00-00,0,9991145
9991146,9991146,佐世保中央,,,99911,42,857-0806,,129.720596,33.170902,0000-00-00,0000-00-00,0,9991146
9991147,1191814,佐世保,,,99911,42,857-0862,,129.725667,33.163868,0000-00-00,0000-00-00,0,9991147
9991201,1190527,諫早,,,99912,42,854-0072,,130.041596,32.851018,0000-00-00,0000-00-00,0,9991201
9991202,9991202,本諫早,,,99912,42,854-0014,,130.052848,32.841841,0000-00-00,0000-00-00,0,9991202
9991203,9991203,幸,,,99912,42,854-0022,,130.066927,32.83705,0000-00-00,0000-00-00,0,9991203
9991204,9991204,小野,,,99912,42,854-0034,,130.08557,32.833985,0000-00-00,0000-00-00,0,9991204
9991205,9991205,干拓の里,,,99912,42,854-0034,,130.093272,32.836138,0000-00-00,0000-00-00,0,9991205
9991206,9991206,森山,,,99912,42,854-0201,,130.113402,32.834969,0000-00-00,0000-00-00,0,9991206
9991207,9991207,釜ノ鼻,,,99912,42,854-0204,,130.135624,32.833992,0000-00-00,0000-00-00,0,9991207
9991208,9991208,諫早東高校,,,99912,42,854-0205,,130.149098,32.823084,0000-00-00,0000-00-00,0,9991208
9991209,9991209,愛野,,,99912,42,854-0301,,130.155855,32.818824,0000-00-00,0000-00-00,0,9991209
9991210,9991210,阿母崎,,,99912,42,859-1116,,130.170196,32.830073,0000-00-00,0000-00-00,0,9991210
9991211,9991211,吾妻,,,99912,42,859-1107,,130.189911,32.840305,0000-00-00,0000-00-00,0,9991211
9991212,9991212,古部,,,99912,42,859-1216,,130.213024,32.856312,0000-00-00,0000-00-00,0,9991212
9991213,9991213,大正,,,99912,42,859-1215,,130.225482,32.860303,0000-00-00,0000-00-00,0,9991213
9991214,9991214,西郷,,,99912,42,859-1206,,130.243814,32.872801,0000-00-00,0000-00-00,0,9991214
9991215,9991215,神代,,,99912,42,859-1302,,130.269728,32.871516,0000-00-00,0000-00-00,0,9991215
9991216,9991216,多比良,,,99912,42,859-1322,,130.308528,32.872061,0000-00-00,0000-00-00,0,9991216
9991217,9991217,有明湯江,,,99912,42,859-1401,,130.328246,32.858249,0000-00-00,0000-00-00,0,9991217
9991218,9991218,大三東,,,99912,42,859-1413,,130.344659,32.843734,0000-00-00,0000-00-00,0,9991218
9991219,9991219,松尾,,,99912,42,859-1411,,130.347714,32.834176,0000-00-00,0000-00-00,0,9991219
9991220,9991220,三会,,,99912,42,855-0012,,130.35713,32.814936,0000-00-00,0000-00-00,0,9991220
9991221,9991221,島原,,,99912,42,855-0042,,130.370616,32.790489,0000-00-00,0000-00-00,0,9991221
9991222,9991222,霊丘公園体育館,,,99912,42,855-0802,,130.374233,32.782198,0000-00-00,0000-00-00,0,9991222
9991223,9991223,島原船津,,,99912,42,855-0814,,130.37557,32.775768,0000-00-00,0000-00-00,0,9991223
9991224,9991224,島原港,,,99912,42,855-0861,,130.370151,32.768507,0000-00-00,0000-00-00,0,9991224
9991225,9991225,秩父が浦,,,99912,42,855-0864,,130.368843,32.759989,0000-00-00,0000-00-00,2,9991225
9991226,9991226,安徳,,,99912,42,855-0873,,130.367865,32.75067,0000-00-00,0000-00-00,2,9991226
9991227,9991227,瀬野深江,,,99912,42,859-1502,,130.361016,32.732606,0000-00-00,0000-00-00,2,9991227
9991228,9991228,深江,,,99912,42,859-1502,,130.348193,32.718407,0000-00-00,0000-00-00,2,9991228
9991229,9991229,布津新田,,,99912,42,859-2112,,130.348254,32.699764,0000-00-00,0000-00-00,2,9991229
9991230,9991230,布津,,,99912,42,859-2112,,130.352927,32.687148,0000-00-00,0000-00-00,2,9991230
9991231,9991231,堂崎,,,99912,42,859-2121,,130.332702,32.670877,0000-00-00,0000-00-00,2,9991231
9991232,9991232,蒲河,,,99912,42,859-2204,,130.320178,32.665983,0000-00-00,0000-00-00,2,9991232
9991233,9991233,有家,,,99912,42,859-2206,,130.305116,32.664071,0000-00-00,0000-00-00,2,9991233
9991234,9991234,西有家,,,99912,42,859-2212,,130.294114,32.657207,0000-00-00,0000-00-00,2,9991234
9991235,9991235,龍石,,,99912,42,859-2216,,130.271919,32.654244,0000-00-00,0000-00-00,2,9991235
9991236,9991236,北有馬,,,99912,42,859-2302,,130.25304,32.655074,0000-00-00,0000-00-00,2,9991236
9991237,9991237,常光寺前,,,99912,42,859-2412,,130.249782,32.649244,0000-00-00,0000-00-00,2,9991237
9991238,9991238,浦田観音,,,99912,42,859-2412,,130.252268,32.639745,0000-00-00,0000-00-00,2,9991238
9991239,9991239,原城,,,99912,42,859-2412,,130.249436,32.632879,0000-00-00,0000-00-00,2,9991239
9991240,9991240,有馬吉川,,,99912,42,859-2412,,130.230487,32.618296,0000-00-00,0000-00-00,2,9991240
9991241,9991241,東大屋,,,99912,42,859-2501,,130.198648,32.611296,0000-00-00,0000-00-00,2,9991241
9991242,9991242,口之津,,,99912,42,859-2501,,130.185658,32.611618,0000-00-00,0000-00-00,2,9991242
9991243,9991243,白浜海水浴場前,,,99912,42,859-2501,,130.175447,32.611157,0000-00-00,0000-00-00,2,9991243
9991244,9991244,加津佐,,,99912,42,859-2605,,130.166728,32.623366,0000-00-00,0000-00-00,2,9991244
9991301,9991301,赤迫,,,99913,42,852-8155,,129.857948,32.793732,0000-00-00,0000-00-00,0,9991301
9991302,9991302,住吉,,,99913,42,852-8154,,129.859836,32.792073,0000-00-00,0000-00-00,0,9991302
9991303,1190539,昭和町通,,,99913,42,852-8155,,129.860694,32.79063,0000-00-00,0000-00-00,0,9991303
9991304,9991304,千歳町,,,99913,42,852-8137,,129.860952,32.78962,0000-00-00,0000-00-00,0,9991304
9991305,9991305,若葉町,,,99913,42,852-8137,,129.861596,32.787744,0000-00-00,0000-00-00,0,9991305
9991306,9991306,長崎大学,,,99913,42,852-8137,,129.862282,32.785759,0000-00-00,0000-00-00,0,9991306
9991307,9991307,岩屋橋,,,99913,42,852-8134,,129.862282,32.781935,0000-00-00,0000-00-00,0,9991307
9991308,9991308,浦上車庫,,,99913,42,852-8134,,129.861381,32.77968,0000-00-00,0000-00-00,0,9991308
9991309,9991309,大橋,,,99913,42,852-8118,,129.861467,32.777713,0000-00-00,0000-00-00,0,9991309
9991310,9991310,平和公園,,,99913,42,852-8118,,129.862132,32.773437,0000-00-00,0000-00-00,0,9991310
9991311,9991311,原爆資料館,,,99913,42,852-8107,,129.863784,32.770551,0000-00-00,0000-00-00,0,9991311
9991312,9991312,大学病院,,,99913,42,852-8107,,129.864171,32.769017,0000-00-00,0000-00-00,0,9991312
9991313,1190540,浦上駅前,,,99913,42,852-8106,,129.864171,32.765481,0000-00-00,0000-00-00,0,9991313
9991314,9991314,茂里町,,,99913,42,852-8105,,129.864557,32.763965,0000-00-00,0000-00-00,0,9991314
9991315,9991315,銭座町,,,99913,42,850-0047,,129.865801,32.761475,0000-00-00,0000-00-00,0,9991315
9991316,9991316,宝町,,,99913,42,850-0045,,129.868913,32.75783,0000-00-00,0000-00-00,0,9991316
9991317,9991317,八千代町,,,99913,42,850-0043,,129.870436,32.754979,0000-00-00,0000-00-00,0,9991317
9991318,1190541,長崎駅前,,,99913,42,850-0057,,129.871874,32.75238,0000-00-00,0000-00-00,0,9991318
9991319,9991319,五島町,,,99913,42,850-0035,,129.872217,32.749411,0000-00-00,0000-00-00,0,9991319
9991320,9991320,大波止,,,99913,42,850-0861,,129.872046,32.745116,0000-00-00,0000-00-00,0,9991320
9991321,9991321,出島,,,99913,42,850-0862,,129.871681,32.743871,0000-00-00,0000-00-00,0,9991321
9991322,9991322,新地中華街,,,99913,42,850-0841,,129.874942,32.742869,0000-00-00,0000-00-00,0,9991322
9991323,9991323,西浜町,,,99913,42,850-0853,,129.876015,32.743735,0000-00-00,0000-00-00,0,9991323
9991324,9991324,観光通,,,99913,42,850-0853,,129.877775,32.743483,0000-00-00,0000-00-00,0,9991324
9991325,9991325,思案橋,,,99913,42,850-0832,,129.880264,32.742725,0000-00-00,0000-00-00,0,9991325
9991326,9991326,崇福寺,,,99913,42,850-0832,,129.882109,32.741425,0000-00-00,0000-00-00,0,9991326
9991401,9991401,蛍茶屋,,,99914,42,850-0013,,129.894254,32.751135,0000-00-00,0000-00-00,0,9991401
9991402,9991402,新中川町,,,99914,42,850-0014,,129.890435,32.752362,0000-00-00,0000-00-00,0,9991402
9991403,9991403,新大工町,,,99914,42,850-0017,,129.886701,32.75238,0000-00-00,0000-00-00,0,9991403
9991404,9991404,諏訪神社,,,99914,42,850-0023,,129.884083,32.752596,0000-00-00,0000-00-00,0,9991404
9991405,9991405,市民会館,,,99914,42,850-0874,,129.88065,32.74942,0000-00-00,0000-00-00,0,9991405
9991406,9991406,桜町,,,99914,42,850-0031,,129.8755,32.750792,0000-00-00,0000-00-00,0,9991406
9991407,1190541,長崎駅前,,,99914,42,850-0057,,129.871874,32.75238,0000-00-00,0000-00-00,0,9991407
9991408,9991317,八千代町,,,99914,42,850-0043,,129.870436,32.754979,0000-00-00,0000-00-00,0,9991408
9991409,9991316,宝町,,,99914,42,850-0045,,129.868913,32.75783,0000-00-00,0000-00-00,0,9991409
9991410,9991315,銭座町,,,99914,42,850-0047,,129.865801,32.761475,0000-00-00,0000-00-00,0,9991410
9991411,9991314,茂里町,,,99914,42,852-8105,,129.864557,32.763965,0000-00-00,0000-00-00,0,9991411
9991412,1190540,浦上駅前,,,99914,42,852-8106,,129.864171,32.765481,0000-00-00,0000-00-00,0,9991412
9991413,9991312,大学病院,,,99914,42,852-8107,,129.864171,32.769017,0000-00-00,0000-00-00,0,9991413
9991414,9991311,原爆資料館,,,99914,42,852-8107,,129.863784,32.770551,0000-00-00,0000-00-00,0,9991414
9991415,9991310,平和公園,,,99914,42,852-8118,,129.862132,32.773437,0000-00-00,0000-00-00,0,9991415
9991416,9991309,大橋,,,99914,42,852-8118,,129.861467,32.777713,0000-00-00,0000-00-00,0,9991416
9991417,9991308,浦上車庫,,,99914,42,852-8134,,129.861381,32.77968,0000-00-00,0000-00-00,0,9991417
9991418,9991307,岩屋橋,,,99914,42,852-8134,,129.862282,32.781935,0000-00-00,0000-00-00,0,9991418
9991419,9991306,長崎大学,,,99914,42,852-8137,,129.862282,32.785759,0000-00-00,0000-00-00,0,9991419
9991420,9991305,若葉町,,,99914,42,852-8137,,129.861596,32.787744,0000-00-00,0000-00-00,0,9991420
9991421,9991304,千歳町,,,99914,42,852-8137,,129.860952,32.78962,0000-00-00,0000-00-00,0,9991421
9991422,1190539,昭和町通,,,99914,42,852-8155,,129.860694,32.79063,0000-00-00,0000-00-00,0,9991422
9991423,9991302,住吉,,,99914,42,852-8154,,129.859836,32.792073,0000-00-00,0000-00-00,0,9991423
9991424,9991301,赤迫,,,99914,42,852-8155,,129.857948,32.793732,0000-00-00,0000-00-00,0,9991424
9991501,9991401,蛍茶屋,,,99915,42,850-0013,,129.894254,32.751135,0000-00-00,0000-00-00,0,9991501
9991502,9991402,新中川町,,,99915,42,850-0014,,129.890435,32.752362,0000-00-00,0000-00-00,0,9991502
9991503,9991403,新大工町,,,99915,42,850-0017,,129.886701,32.75238,0000-00-00,0000-00-00,0,9991503
9991504,9991404,諏訪神社,,,99915,42,850-0023,,129.884083,32.752596,0000-00-00,0000-00-00,0,9991504
9991505,9991405,市民会館,,,99915,42,850-0874,,129.88065,32.74942,0000-00-00,0000-00-00,0,9991505
9991506,9991506,めがね橋,,,99915,42,850-0875,,129.878204,32.746785,0000-00-00,0000-00-00,0,9991506
9991511,9991511,浜町アーケード,,,99915,42,850-0853,,129.8768124,32.74476168,0000-00-00,0000-00-00,0,9991506
9991508,9991324,観光通,,,99915,42,850-0853,,129.877775,32.743483,0000-00-00,0000-00-00,0,9991508
9991509,9991325,思案橋,,,99915,42,850-0832,,129.880264,32.742725,0000-00-00,0000-00-00,0,9991509
9991510,9991326,崇福寺,,,99915,42,850-0832,,129.882109,32.741425,0000-00-00,0000-00-00,0,9991510
9991601,9991401,蛍茶屋,,,99916,42,850-0013,,129.894254,32.751135,0000-00-00,0000-00-00,0,9991601
9991602,9991402,新中川町,,,99916,42,850-0014,,129.890435,32.752362,0000-00-00,0000-00-00,0,9991602
9991603,9991403,新大工町,,,99916,42,850-0017,,129.886701,32.75238,0000-00-00,0000-00-00,0,9991603
9991604,9991404,諏訪神社,,,99916,42,850-0023,,129.884083,32.752596,0000-00-00,0000-00-00,0,9991604
9991605,9991405,市民会館,,,99916,42,850-0874,,129.88065,32.74942,0000-00-00,0000-00-00,0,9991605
9991606,9991506,めがね橋,,,99916,42,850-0875,,129.878204,32.746785,0000-00-00,0000-00-00,0,9991606
9991607,9991323,西浜町,,,99916,42,850-0853,,129.876015,32.743735,0000-00-00,0000-00-00,0,9991607
9991613,9991613,浜町アーケード,,,99916,42,850-0853,,129.8768124,32.74476168,0000-00-00,0000-00-00,0,9991607
9991608,9991322,新地中華街,,,99916,42,850-0841,,129.874942,32.742869,0000-00-00,0000-00-00,0,9991608
9991609,9991609,メディカルセンター,,,99916,42,850-0842,,129.87241,32.740523,0000-00-00,0000-00-00,0,9991609
9991610,9991610,大浦海岸通,,,99916,42,850-0918,,129.870608,32.737861,0000-00-00,0000-00-00,0,9991610
9991611,9991611,大浦天主堂,,,99916,42,850-0918,,129.87078,32.736408,0000-00-00,0000-00-00,0,9991611
9991612,9991612,石橋,,,99916,42,850-0918,,129.872432,32.734269,0000-00-00,0000-00-00,0,9991612
9991701,9991701,藤崎宮前,,,99917,43,860-0863,,130.713218,32.808928,0000-00-00,0000-00-00,0,9991701
9991702,9991702,黒髪町,,,99917,43,860-0863,,130.717232,32.818408,0000-00-00,0000-00-00,0,9991702
9991703,9991703,北熊本,,,99917,43,861-8072,,130.721981,32.827492,0000-00-00,0000-00-00,0,9991703
9991704,9991704,亀井,,,99917,43,861-8066,,130.72224,32.837414,0000-00-00,0000-00-00,0,9991704
9991705,9991705,八景水谷,,,99917,43,861-8066,,130.722812,32.841258,0000-00-00,0000-00-00,0,9991705
9991706,9991706,堀川,,,99917,43,861-8064,,130.725231,32.848988,0000-00-00,0000-00-00,0,9991706
9991707,9991707,新須屋,,,99917,43,861-1102,,130.730198,32.853266,0000-00-00,0000-00-00,0,9991707
9991708,9991708,須屋,,,99917,43,861-1102,,130.736481,32.858493,0000-00-00,0000-00-00,0,9991708
9991709,9991709,三ツ石,,,99917,43,861-1102,,130.738378,32.864265,0000-00-00,0000-00-00,0,9991709
9991710,9991710,黒石,,,99917,43,861-1102,,130.742164,32.870636,0000-00-00,0000-00-00,0,9991710
9991711,9991711,熊本高専前,,,99917,43,861-1102,,130.746271,32.878088,0000-00-00,0000-00-00,0,9991711
9991712,9991712,再春荘前,,,99917,43,861-1102,,130.747938,32.880866,0000-00-00,0000-00-00,0,9991712
9991713,9991713,御代志,,,99917,43,861-1104,,130.750124,32.884985,0000-00-00,0000-00-00,0,9991713
9991801,1190340,上熊本,,,99918,43,860-0079,,130.699797,32.818324,0000-00-00,0000-00-00,0,9991801
9991802,9991802,韓々坂,,,99918,43,860-0079,,130.701917,32.824201,0000-00-00,0000-00-00,0,9991802
9991803,9991803,池田,,,99918,43,860-0082,,130.70748,32.827082,0000-00-00,0000-00-00,0,9991803
9991804,9991804,打越,,,99918,43,860-0086,,130.713796,32.823765,0000-00-00,0000-00-00,0,9991804
9991805,9991805,坪井川公園,,,99918,43,860-0863,,130.718773,32.821427,0000-00-00,0000-00-00,0,9991805
9991806,9991703,北熊本,,,99918,43,861-8072,,130.721981,32.827492,0000-00-00,0000-00-00,0,9991806
9991901,1192314,立野,,,99919,43,869-1401,,130.965403,32.87757,0000-00-00,0000-00-00,0,9991901
9991902,9991902,長陽,,,99919,43,869-1404,,131.003945,32.854287,0000-00-00,0000-00-00,0,9991902
9991903,9991903,加勢,,,99919,43,869-1404,,131.010139,32.847818,0000-00-00,0000-00-00,0,9991903
9991904,9991904,阿蘇下田城ふれあい温泉,,,99919,43,869-1404,,131.024654,32.844413,0000-00-00,0000-00-00,0,9991904
9991905,9991905,南阿蘇水の生まれる里白水高原,,,99919,43,869-1505,,131.040264,32.83407,0000-00-00,0000-00-00,0,9991905
9991906,9991906,中松,,,99919,43,869-2205,,131.053594,32.827381,0000-00-00,0000-00-00,0,9991906
9991907,9991907,阿蘇白川,,,99919,43,869-1502,,131.084345,32.822368,0000-00-00,0000-00-00,0,9991907
